playlist_id,playlist_name,playlist_img,playlist_owner_name,playlist_owner_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track.id,analysis_url,time_signature,added_at,is_local,primary_color,added_by.href,added_by.id,added_by.type,added_by.uri,added_by.external_urls.spotify,track.disc_number,track.duration_ms,track.episode,track.explicit,track.href,track.is_local,track.name,track.popularity,track.preview_url,track.track,track.track_number,track.type,track.uri,track.album.album_type,track.album.href,track.album.id,track.album.name,track.album.release_date,track.album.release_date_precision,track.album.total_tracks,track.album.type,track.album.uri,track.album.external_urls.spotify,track.external_ids.isrc,track.external_urls.spotify,video_thumbnail.url,key_name,mode_name,key_mode
471N195f5jAVs086lzYglw,Study Music 2022,https://i.scdn.co/image/ab67706c0000bebba957aa6e58da8418fcdc03b7,Naeleck,11124443444,0.788,0.446,6,-9.812,1,0.0693,0.54,0.694,0.273,0.545,80.033,7woCxOw0jmj65ohlQ3x0tH,https://api.spotify.com/v1/audio-analysis/7woCxOw0jmj65ohlQ3x0tH,4,2022-09-30T21:14:01Z,FALSE,NA,https://api.spotify.com/v1/users/11124443444,11124443444,user,spotify:user:11124443444,https://open.spotify.com/user/11124443444,1,108000,FALSE,FALSE,https://api.spotify.com/v1/tracks/7woCxOw0jmj65ohlQ3x0tH,FALSE,controlla,11,NA,TRUE,2,track,spotify:track:7woCxOw0jmj65ohlQ3x0tH,album,https://api.spotify.com/v1/albums/5tfqUZ5RcSWcYn5mWYQ4PK,5tfqUZ5RcSWcYn5mWYQ4PK,rainy evening,8/30/17,day,7,album,spotify:album:5tfqUZ5RcSWcYn5mWYQ4PK,https://open.spotify.com/album/5tfqUZ5RcSWcYn5mWYQ4PK,QM42K1608245,https://open.spotify.com/track/7woCxOw0jmj65ohlQ3x0tH,NA,F#,major,F# major
471N195f5jAVs086lzYglw,Study Music 2022,https://i.scdn.co/image/ab67706c0000bebba957aa6e58da8418fcdc03b7,Naeleck,11124443444,0.613,0.526,7,-9.243,0,0.031,0.669,0.933,0.168,0.108,154.082,1QIsVlaCz3U5GfsEJE9O8L,https://api.spotify.com/v1/audio-analysis/1QIsVlaCz3U5GfsEJE9O8L,4,2022-09-30T21:14:01Z,FALSE,NA,https://api.spotify.com/v1/users/11124443444,11124443444,user,spotify:user:11124443444,https://open.spotify.com/user/11124443444,1,124675,FALSE,FALSE,https://api.spotify.com/v1/tracks/1QIsVlaCz3U5GfsEJE9O8L,FALSE,Quiet Storm,65,https://p.scdn.co/mp3-preview/808d2f0e57801bbcf027927e668f757d011b24c8?cid=e06dfc02de41469aa43420d28fa45e4c,TRUE,1,track,spotify:track:1QIsVlaCz3U5GfsEJE9O8L,single,https://api.spotify.com/v1/albums/7bPPEnIPRKGOYuMQ7RaOVK,7bPPEnIPRKGOYuMQ7RaOVK,Quiet Storm,11/3/20,day,1,album,spotify:album:7bPPEnIPRKGOYuMQ7RaOVK,https://open.spotify.com/album/7bPPEnIPRKGOYuMQ7RaOVK,FRR642001236,https://open.spotify.com/track/1QIsVlaCz3U5GfsEJE9O8L,NA,G,minor,G minor
471N195f5jAVs086lzYglw,Study Music 2022,https://i.scdn.co/image/ab67706c0000bebba957aa6e58da8418fcdc03b7,Naeleck,11124443444,0.694,0.704,11,-10.396,0,0.207,0.0388,0.831,0.0908,0.212,74.983,4HQEDrFbkrVo43WTtHCoDF,https://api.spotify.com/v1/audio-analysis/4HQEDrFbkrVo43WTtHCoDF,4,2022-09-30T21:14:01Z,FALSE,NA,https://api.spotify.com/v1/users/11124443444,11124443444,user,spotify:user:11124443444,https://open.spotify.com/user/11124443444,1,96616,FALSE,FALSE,https://api.spotify.com/v1/tracks/4HQEDrFbkrVo43WTtHCoDF,FALSE,Watching The Rain,61,https://p.scdn.co/mp3-preview/5615a9c666802eed446b482029fe8f866821b2a3?cid=e06dfc02de41469aa43420d28fa45e4c,TRUE,1,track,spotify:track:4HQEDrFbkrVo43WTtHCoDF,single,https://api.spotify.com/v1/albums/0QbBN67FRqBXjionmvMeUt,0QbBN67FRqBXjionmvMeUt,Rainy Nights,1/22/21,day,5,album,spotify:album:0QbBN67FRqBXjionmvMeUt,https://open.spotify.com/album/0QbBN67FRqBXjionmvMeUt,FRR642001751,https://open.spotify.com/track/4HQEDrFbkrVo43WTtHCoDF,NA,B,minor,B minor
471N195f5jAVs086lzYglw,Study Music 2022,https://i.scdn.co/image/ab67706c0000bebba957aa6e58da8418fcdc03b7,Naeleck,11124443444,0.717,0.193,9,-16.141,0,0.0459,0.802,0.893,0.0653,0.0447,109.992,5ehVOwEZ1Q7Ckkdtq0dY1W,https://api.spotify.com/v1/audio-analysis/5ehVOwEZ1Q7Ckkdtq0dY1W,4,2022-09-30T21:14:01Z,FALSE,NA,https://api.spotify.com/v1/users/11124443444,11124443444,user,spotify:user:11124443444,https://open.spotify.com/user/11124443444,1,195136,FALSE,FALSE,https://api.spotify.com/v1/tracks/5ehVOwEZ1Q7Ckkdtq0dY1W,FALSE,Snowman,8,NA,TRUE,1,track,spotify:track:5ehVOwEZ1Q7Ckkdtq0dY1W,compilation,https://api.spotify.com/v1/albums/6XyaVDkZeCWf14x0eESZdl,6XyaVDkZeCWf14x0eESZdl,1 Am. Study Session,12/8/19,day,27,album,spotify:album:6XyaVDkZeCWf14x0eESZdl,https://open.spotify.com/album/6XyaVDkZeCWf14x0eESZdl,TCAEN1970702,https://open.spotify.com/track/5ehVOwEZ1Q7Ckkdtq0dY1W,NA,A,minor,A minor
471N195f5jAVs086lzYglw,Study Music 2022,https://i.scdn.co/image/ab67706c0000bebba957aa6e58da8418fcdc03b7,Naeleck,11124443444,0.701,0.415,0,-17.812,1,0.0663,0.442,0.886,0.109,0.326,74.989,738ezpBPFkPV6zZmJLicaN,https://api.spotify.com/v1/audio-analysis/738ezpBPFkPV6zZmJLicaN,4,2022-09-30T21:14:01Z,FALSE,NA,https://api.spotify.com/v1/users/11124443444,11124443444,user,spotify:user:11124443444,https://open.spotify.com/user/11124443444,1,127058,FALSE,FALSE,https://api.spotify.com/v1/tracks/738ezpBPFkPV6zZmJLicaN,FALSE,One summer's day,63,https://p.scdn.co/mp3-preview/1714864c5d30c1b634e77a771bfd511c972f95de?cid=e06dfc02de41469aa43420d28fa45e4c,TRUE,1,track,spotify:track:738ezpBPFkPV6zZmJLicaN,album,https://api.spotify.com/v1/albums/0WNkHjW1cw2jONYUQWS4bi,0WNkHjW1cw2jONYUQWS4bi,Ghibli Lofi,8/27/21,day,11,album,spotify:album:0WNkHjW1cw2jONYUQWS4bi,https://open.spotify.com/album/0WNkHjW1cw2jONYUQWS4bi,FRR642101147,https://open.spotify.com/track/738ezpBPFkPV6zZmJLicaN,NA,C,major,C major
471N195f5jAVs086lzYglw,Study Music 2022,https://i.scdn.co/image/ab67706c0000bebba957aa6e58da8418fcdc03b7,Naeleck,11124443444,0.733,0.262,8,-16.316,1,0.0627,0.548,0.854,0.102,0.393,75.082,7E5eZ1ZGeqtIPIXIU5NceV,https://api.spotify.com/v1/audio-analysis/7E5eZ1ZGeqtIPIXIU5NceV,4,2022-09-30T21:14:01Z,FALSE,NA,https://api.spotify.com/v1/users/11124443444,11124443444,user,spotify:user:11124443444,https://open.spotify.com/user/11124443444,1,109216,FALSE,FALSE,https://api.spotify.com/v1/tracks/7E5eZ1ZGeqtIPIXIU5NceV,FALSE,Marco and Gina,62,https://p.scdn.co/mp3-preview/26827db3ae2e8347e43730abe1ee88afad551172?cid=e06dfc02de41469aa43420d28fa45e4c,TRUE,4,track,spotify:track:7E5eZ1ZGeqtIPIXIU5NceV,album,https://api.spotify.com/v1/albums/0WNkHjW1cw2jONYUQWS4bi,0WNkHjW1cw2jONYUQWS4bi,Ghibli Lofi,8/27/21,day,11,album,spotify:album:0WNkHjW1cw2jONYUQWS4bi,https://open.spotify.com/album/0WNkHjW1cw2jONYUQWS4bi,FRR642101150,https://open.spotify.com/track/7E5eZ1ZGeqtIPIXIU5NceV,NA,G#,major,G# major
471N195f5jAVs086lzYglw,Study Music 2022,https://i.scdn.co/image/ab67706c0000bebba957aa6e58da8418fcdc03b7,Naeleck,11124443444,0.521,0.289,7,-12.812,1,0.0292,0.65,0.843,0.0878,0.0715,74.987,4PCMttKgDScL8IbN59lF11,https://api.spotify.com/v1/audio-analysis/4PCMttKgDScL8IbN59lF11,4,2022-09-30T21:14:01Z,FALSE,NA,https://api.spotify.com/v1/users/11124443444,11124443444,user,spotify:user:11124443444,https://open.spotify.com/user/11124443444,1,102416,FALSE,FALSE,https://api.spotify.com/v1/tracks/4PCMttKgDScL8IbN59lF11,FALSE,letting go,60,https://p.scdn.co/mp3-preview/c4446a7bf5d53e5b4b85feaa4b243e81c9798caa?cid=e06dfc02de41469aa43420d28fa45e4c,TRUE,1,track,spotify:track:4PCMttKgDScL8IbN59lF11,single,https://api.spotify.com/v1/albums/1RZ20rR89O00egMOSmaR5I,1RZ20rR89O00egMOSmaR5I,letting go,2/19/21,day,3,album,spotify:album:1RZ20rR89O00egMOSmaR5I,https://open.spotify.com/album/1RZ20rR89O00egMOSmaR5I,FRR642100104,https://open.spotify.com/track/4PCMttKgDScL8IbN59lF11,NA,G,major,G major
471N195f5jAVs086lzYglw,Study Music 2022,https://i.scdn.co/image/ab67706c0000bebba957aa6e58da8418fcdc03b7,Naeleck,11124443444,0.73,0.162,9,-16.627,1,0.0672,0.265,0.893,0.0987,0.152,170.026,5fPjBlGWfLeL32kCibVhND,https://api.spotify.com/v1/audio-analysis/5fPjBlGWfLeL32kCibVhND,4,2022-09-30T21:14:01Z,FALSE,NA,https://api.spotify.com/v1/users/11124443444,11124443444,user,spotify:user:11124443444,https://open.spotify.com/user/11124443444,1,107448,FALSE,FALSE,https://api.spotify.com/v1/tracks/5fPjBlGWfLeL32kCibVhND,FALSE,Chala Head Chala (DBZ),55,https://p.scdn.co/mp3-preview/9babd1ec879a26372f5029fd0d21ccd68920012e?cid=e06dfc02de41469aa43420d28fa45e4c,TRUE,2,track,spotify:track:5fPjBlGWfLeL32kCibVhND,album,https://api.spotify.com/v1/albums/6KWQNJKHwFUI53IZWiVxwF,6KWQNJKHwFUI53IZWiVxwF,Anime Lofi Vol. 3,7/29/22,day,10,album,spotify:album:6KWQNJKHwFUI53IZWiVxwF,https://open.spotify.com/album/6KWQNJKHwFUI53IZWiVxwF,FRR642201125,https://open.spotify.com/track/5fPjBlGWfLeL32kCibVhND,NA,A,major,A major
471N195f5jAVs086lzYglw,Study Music 2022,https://i.scdn.co/image/ab67706c0000bebba957aa6e58da8418fcdc03b7,Naeleck,11124443444,0.542,0.479,0,-15.033,0,0.039,0.972,0.647,0.171,0.217,132.96,6VcyHKX0tZvwFYtgJL7IcX,https://api.spotify.com/v1/audio-analysis/6VcyHKX0tZvwFYtgJL7IcX,4,2022-09-30T21:14:01Z,FALSE,NA,https://api.spotify.com/v1/users/11124443444,11124443444,user,spotify:user:11124443444,https://open.spotify.com/user/11124443444,1,91725,FALSE,FALSE,https://api.spotify.com/v1/tracks/6VcyHKX0tZvwFYtgJL7IcX,FALSE,The Girl Who Fell From The Sky (Laputa),61,https://p.scdn.co/mp3-preview/8479e810e8b9e09237d835b9e9b6ddd28d39fc8f?cid=e06dfc02de41469aa43420d28fa45e4c,TRUE,1,track,spotify:track:6VcyHKX0tZvwFYtgJL7IcX,single,https://api.spotify.com/v1/albums/4SFB6GvNUyJ2V0z2BBfGgK,4SFB6GvNUyJ2V0z2BBfGgK,"Ghibli, Anime & Chill",4/30/21,day,5,album,spotify:album:4SFB6GvNUyJ2V0z2BBfGgK,https://open.spotify.com/album/4SFB6GvNUyJ2V0z2BBfGgK,FRR642100642,https://open.spotify.com/track/6VcyHKX0tZvwFYtgJL7IcX,NA,C,minor,C minor
471N195f5jAVs086lzYglw,Study Music 2022,https://i.scdn.co/image/ab67706c0000bebba957aa6e58da8418fcdc03b7,Naeleck,11124443444,0.79,0.446,9,-9.273,0,0.052,0.656,0.931,0.0933,0.222,80.002,451EMYReoEHbfvj75Pu1B9,https://api.spotify.com/v1/audio-analysis/451EMYReoEHbfvj75Pu1B9,4,2022-09-30T21:14:01Z,FALSE,NA,https://api.spotify.com/v1/users/11124443444,11124443444,user,spotify:user:11124443444,https://open.spotify.com/user/11124443444,1,114203,FALSE,FALSE,https://api.spotify.com/v1/tracks/451EMYReoEHbfvj75Pu1B9,FALSE,The Girl With the Cappuccino,63,https://p.scdn.co/mp3-preview/d2da7b58ebd52cbd53f89b6a60aa1bd102763ecb?cid=e06dfc02de41469aa43420d28fa45e4c,TRUE,4,track,spotify:track:451EMYReoEHbfvj75Pu1B9,single,https://api.spotify.com/v1/albums/0XwkQlOYnYytSFggvVcvaE,0XwkQlOYnYytSFggvVcvaE,Coffee Sunrise,9/18/20,day,5,album,spotify:album:0XwkQlOYnYytSFggvVcvaE,https://open.spotify.com/album/0XwkQlOYnYytSFggvVcvaE,FRR642000861,https://open.spotify.com/track/451EMYReoEHbfvj75Pu1B9,NA,A,minor,A minor
471N195f5jAVs086lzYglw,Study Music 2022,https://i.scdn.co/image/ab67706c0000bebba957aa6e58da8418fcdc03b7,Naeleck,11124443444,0.612,0.259,11,-11.096,0,0.0999,0.196,0.901,0.106,0.214,149.957,4k3bQolPVSky3itPqhsrlY,https://api.spotify.com/v1/audio-analysis/4k3bQolPVSky3itPqhsrlY,4,2022-09-30T21:14:01Z,FALSE,NA,https://api.spotify.com/v1/users/11124443444,11124443444,user,spotify:user:11124443444,https://open.spotify.com/user/11124443444,1,105616,FALSE,FALSE,https://api.spotify.com/v1/tracks/4k3bQolPVSky3itPqhsrlY,FALSE,Renai Circulation (Bakemonogatari),58,https://p.scdn.co/mp3-preview/3b3da55d68c0e3f6c0c43b5cef9c1ed6c0943042?cid=e06dfc02de41469aa43420d28fa45e4c,TRUE,5,track,spotify:track:4k3bQolPVSky3itPqhsrlY,album,https://api.spotify.com/v1/albums/1uI4PLi81Gpp0BEoIzShPn,1uI4PLi81Gpp0BEoIzShPn,Anime Lofi Vol. 2,4/16/21,day,10,album,spotify:album:1uI4PLi81Gpp0BEoIzShPn,https://open.spotify.com/album/1uI4PLi81Gpp0BEoIzShPn,FRR642100508,https://open.spotify.com/track/4k3bQolPVSky3itPqhsrlY,NA,B,minor,B minor
471N195f5jAVs086lzYglw,Study Music 2022,https://i.scdn.co/image/ab67706c0000bebba957aa6e58da8418fcdc03b7,Naeleck,11124443444,0.674,0.0973,0,-24.284,0,0.052,0.446,0.879,0.0938,0.148,130.103,07Hx5bVQMMbtDtPYM84zBK,https://api.spotify.com/v1/audio-analysis/07Hx5bVQMMbtDtPYM84zBK,4,2022-09-30T21:14:01Z,FALSE,NA,https://api.spotify.com/v1/users/11124443444,11124443444,user,spotify:user:11124443444,https://open.spotify.com/user/11124443444,1,73865,FALSE,FALSE,https://api.spotify.com/v1/tracks/07Hx5bVQMMbtDtPYM84zBK,FALSE,Cbat lofi,54,https://p.scdn.co/mp3-preview/a169a17a8df910f90ed3f1c6654d984131963e6a?cid=e06dfc02de41469aa43420d28fa45e4c,TRUE,1,track,spotify:track:07Hx5bVQMMbtDtPYM84zBK,single,https://api.spotify.com/v1/albums/4jk4JVBjjgnRNRContLXGM,4jk4JVBjjgnRNRContLXGM,Cbat but your gf likes it,9/9/22,day,3,album,spotify:album:4jk4JVBjjgnRNRContLXGM,https://open.spotify.com/album/4jk4JVBjjgnRNRContLXGM,FRR642201291,https://open.spotify.com/track/07Hx5bVQMMbtDtPYM84zBK,NA,C,minor,C minor
471N195f5jAVs086lzYglw,Study Music 2022,https://i.scdn.co/image/ab67706c0000bebba957aa6e58da8418fcdc03b7,Naeleck,11124443444,0.547,0.0441,8,-21.584,1,0.0333,0.734,0.869,0.0816,0.0359,64.99,2pT0soNU4WKusm9Jk5wG8N,https://api.spotify.com/v1/audio-analysis/2pT0soNU4WKusm9Jk5wG8N,4,2022-09-30T21:14:01Z,FALSE,NA,https://api.spotify.com/v1/users/11124443444,11124443444,user,spotify:user:11124443444,https://open.spotify.com/user/11124443444,1,51706,FALSE,FALSE,https://api.spotify.com/v1/tracks/2pT0soNU4WKusm9Jk5wG8N,FALSE,Reminiscence,59,https://p.scdn.co/mp3-preview/ddd1b7b064c2446f679695dbadd8091e145bf605?cid=e06dfc02de41469aa43420d28fa45e4c,TRUE,1,track,spotify:track:2pT0soNU4WKusm9Jk5wG8N,album,https://api.spotify.com/v1/albums/4Srv9LidwzADZHV2dzbWtM,4Srv9LidwzADZHV2dzbWtM,Time Fragments,1/7/22,day,10,album,spotify:album:4Srv9LidwzADZHV2dzbWtM,https://open.spotify.com/album/4Srv9LidwzADZHV2dzbWtM,FRR642101657,https://open.spotify.com/track/2pT0soNU4WKusm9Jk5wG8N,NA,G#,major,G# major
471N195f5jAVs086lzYglw,Study Music 2022,https://i.scdn.co/image/ab67706c0000bebba957aa6e58da8418fcdc03b7,Naeleck,11124443444,0.49,0.296,3,-20.157,0,0.0301,0.726,0.862,0.106,0.339,75.012,1yPluCl0c17RcWyGjV7tw5,https://api.spotify.com/v1/audio-analysis/1yPluCl0c17RcWyGjV7tw5,4,2022-09-30T21:14:01Z,FALSE,NA,https://api.spotify.com/v1/users/11124443444,11124443444,user,spotify:user:11124443444,https://open.spotify.com/user/11124443444,1,115616,FALSE,FALSE,https://api.spotify.com/v1/tracks/1yPluCl0c17RcWyGjV7tw5,FALSE,Aryetti's Song,60,https://p.scdn.co/mp3-preview/bbee9461e1c602a44f3cafda447d29f724af905c?cid=e06dfc02de41469aa43420d28fa45e4c,TRUE,3,track,spotify:track:1yPluCl0c17RcWyGjV7tw5,album,https://api.spotify.com/v1/albums/0WNkHjW1cw2jONYUQWS4bi,0WNkHjW1cw2jONYUQWS4bi,Ghibli Lofi,8/27/21,day,11,album,spotify:album:0WNkHjW1cw2jONYUQWS4bi,https://open.spotify.com/album/0WNkHjW1cw2jONYUQWS4bi,FRR642101149,https://open.spotify.com/track/1yPluCl0c17RcWyGjV7tw5,NA,D#,minor,D# minor
471N195f5jAVs086lzYglw,Study Music 2022,https://i.scdn.co/image/ab67706c0000bebba957aa6e58da8418fcdc03b7,Naeleck,11124443444,0.614,0.277,1,-11.943,0,0.042,0.967,0.891,0.0698,0.236,84.938,23gcQr3NRKzLXsP9H5jFQ1,https://api.spotify.com/v1/audio-analysis/23gcQr3NRKzLXsP9H5jFQ1,4,2022-09-30T21:14:01Z,FALSE,NA,https://api.spotify.com/v1/users/11124443444,11124443444,user,spotify:user:11124443444,https://open.spotify.com/user/11124443444,1,65790,FALSE,FALSE,https://api.spotify.com/v1/tracks/23gcQr3NRKzLXsP9H5jFQ1,FALSE,my new love,64,https://p.scdn.co/mp3-preview/c8eb1100c0d8806792ba6cc83d847d573c76a091?cid=e06dfc02de41469aa43420d28fa45e4c,TRUE,12,track,spotify:track:23gcQr3NRKzLXsP9H5jFQ1,album,https://api.spotify.com/v1/albums/2Ap5vMlN2HZQjTyohlapPA,2Ap5vMlN2HZQjTyohlapPA,Gentle Boy,9/29/17,day,14,album,spotify:album:2Ap5vMlN2HZQjTyohlapPA,https://open.spotify.com/album/2Ap5vMlN2HZQjTyohlapPA,DEQ121750851,https://open.spotify.com/track/23gcQr3NRKzLXsP9H5jFQ1,NA,C#,minor,C# minor
471N195f5jAVs086lzYglw,Study Music 2022,https://i.scdn.co/image/ab67706c0000bebba957aa6e58da8418fcdc03b7,Naeleck,11124443444,0.528,0.42,5,-12.708,0,0.0328,0.477,0.888,0.13,0.0484,70.024,7saan3wT8athjtK1LxUfth,https://api.spotify.com/v1/audio-analysis/7saan3wT8athjtK1LxUfth,4,2022-09-30T21:14:01Z,FALSE,NA,https://api.spotify.com/v1/users/11124443444,11124443444,user,spotify:user:11124443444,https://open.spotify.com/user/11124443444,1,153973,FALSE,FALSE,https://api.spotify.com/v1/tracks/7saan3wT8athjtK1LxUfth,FALSE,Flames to Dust,57,https://p.scdn.co/mp3-preview/5d4ed5adf9a16fa6c4e1ac6932c992609d972b3a?cid=e06dfc02de41469aa43420d28fa45e4c,TRUE,1,track,spotify:track:7saan3wT8athjtK1LxUfth,single,https://api.spotify.com/v1/albums/7xcPMOp2DWFQE9co7h4S0X,7xcPMOp2DWFQE9co7h4S0X,Disconnected,7/30/21,day,3,album,spotify:album:7xcPMOp2DWFQE9co7h4S0X,https://open.spotify.com/album/7xcPMOp2DWFQE9co7h4S0X,FRR642101114,https://open.spotify.com/track/7saan3wT8athjtK1LxUfth,NA,F,minor,F minor
471N195f5jAVs086lzYglw,Study Music 2022,https://i.scdn.co/image/ab67706c0000bebba957aa6e58da8418fcdc03b7,Naeleck,11124443444,0.845,0.571,5,-10.541,0,0.058,0.397,0.865,0.313,0.657,134.996,2Y07pojl0DkC41zg0Vfvgo,https://api.spotify.com/v1/audio-analysis/2Y07pojl0DkC41zg0Vfvgo,4,2022-09-30T21:14:01Z,FALSE,NA,https://api.spotify.com/v1/users/11124443444,11124443444,user,spotify:user:11124443444,https://open.spotify.com/user/11124443444,1,108458,FALSE,FALSE,https://api.spotify.com/v1/tracks/2Y07pojl0DkC41zg0Vfvgo,FALSE,Japanese Winter,57,https://p.scdn.co/mp3-preview/5add51dcc4658ead3038ffab7ec70f2c81e1cb4d?cid=e06dfc02de41469aa43420d28fa45e4c,TRUE,1,track,spotify:track:2Y07pojl0DkC41zg0Vfvgo,single,https://api.spotify.com/v1/albums/5F2e4e2E2n1iOVy6ZqppHp,5F2e4e2E2n1iOVy6ZqppHp,A Night in Tokyo,2/3/21,day,4,album,spotify:album:5F2e4e2E2n1iOVy6ZqppHp,https://open.spotify.com/album/5F2e4e2E2n1iOVy6ZqppHp,FRR642100026,https://open.spotify.com/track/2Y07pojl0DkC41zg0Vfvgo,NA,F,minor,F minor
4ov5ccgpQjDyuHuOBFt2Z1,studying in a library on a rainy day ,https://i.scdn.co/image/ab67706c0000bebbf87975c666b775349a5afc45,saraavb,21zzkux2if2ahdntyohochyra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-27T22:27:05Z,FALSE,NA,https://api.spotify.com/v1/users/21zzkux2if2ahdntyohochyra,21zzkux2if2ahdntyohochyra,user,spotify:user:21zzkux2if2ahdntyohochyra,https://open.spotify.com/user/21zzkux2if2ahdntyohochyra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA
471N195f5jAVs086lzYglw,Study Music 2022,https://i.scdn.co/image/ab67706c0000bebba957aa6e58da8418fcdc03b7,Naeleck,11124443444,0.674,0.52,4,-9.925,1,0.0334,0.772,0.945,0.107,0.225,82.47,4piWGWlGPmzxSmFj3gbdZB,https://api.spotify.com/v1/audio-analysis/4piWGWlGPmzxSmFj3gbdZB,4,2022-09-30T21:14:01Z,FALSE,NA,https://api.spotify.com/v1/users/11124443444,11124443444,user,spotify:user:11124443444,https://open.spotify.com/user/11124443444,1,96046,FALSE,FALSE,https://api.spotify.com/v1/tracks/4piWGWlGPmzxSmFj3gbdZB,FALSE,Jazzy Afternoon,57,https://p.scdn.co/mp3-preview/f95edbc9c28c97885bd4d308c600050a9a0c0ed3?cid=e06dfc02de41469aa43420d28fa45e4c,TRUE,2,track,spotify:track:4piWGWlGPmzxSmFj3gbdZB,single,https://api.spotify.com/v1/albums/5F2e4e2E2n1iOVy6ZqppHp,5F2e4e2E2n1iOVy6ZqppHp,A Night in Tokyo,2/3/21,day,4,album,spotify:album:5F2e4e2E2n1iOVy6ZqppHp,https://open.spotify.com/album/5F2e4e2E2n1iOVy6ZqppHp,FRR642100027,https://open.spotify.com/track/4piWGWlGPmzxSmFj3gbdZB,NA,E,major,E major
471N195f5jAVs086lzYglw,Study Music 2022,https://i.scdn.co/image/ab67706c0000bebba957aa6e58da8418fcdc03b7,Naeleck,11124443444,0.714,0.34,8,-15.571,1,0.0534,0.356,0.871,0.1,0.176,139.993,46fpycbDAktlUgSCY1fMJd,https://api.spotify.com/v1/audio-analysis/46fpycbDAktlUgSCY1fMJd,4,2022-09-30T21:14:01Z,FALSE,NA,https://api.spotify.com/v1/users/11124443444,11124443444,user,spotify:user:11124443444,https://open.spotify.com/user/11124443444,1,127910,FALSE,FALSE,https://api.spotify.com/v1/tracks/46fpycbDAktlUgSCY1fMJd,FALSE,Unravel (Tokyo Ghoul),59,https://p.scdn.co/mp3-preview/b8ef9c0b42b488a30bf5d4f021ebcf22f47965c5?cid=e06dfc02de41469aa43420d28fa45e4c,TRUE,1,track,spotify:track:46fpycbDAktlUgSCY1fMJd,album,https://api.spotify.com/v1/albums/1e6MOfioKrfJQDUZBKWKBm,1e6MOfioKrfJQDUZBKWKBm,Anime Lofi Vol. 1,3/12/21,day,10,album,spotify:album:1e6MOfioKrfJQDUZBKWKBm,https://open.spotify.com/album/1e6MOfioKrfJQDUZBKWKBm,FRR642100233,https://open.spotify.com/track/46fpycbDAktlUgSCY1fMJd,NA,G#,major,G# major
471N195f5jAVs086lzYglw,Study Music 2022,https://i.scdn.co/image/ab67706c0000bebba957aa6e58da8418fcdc03b7,Naeleck,11124443444,0.465,0.471,7,-10.034,0,0.0268,0.414,0.882,0.128,0.069,74.003,5gmwMJyTZ69TKCLKTqB8wQ,https://api.spotify.com/v1/audio-analysis/5gmwMJyTZ69TKCLKTqB8wQ,4,2022-09-30T21:14:01Z,FALSE,NA,https://api.spotify.com/v1/users/11124443444,11124443444,user,spotify:user:11124443444,https://open.spotify.com/user/11124443444,1,155675,FALSE,FALSE,https://api.spotify.com/v1/tracks/5gmwMJyTZ69TKCLKTqB8wQ,FALSE,The Image of Life,52,https://p.scdn.co/mp3-preview/96030c987d0bda92252b420149a933949d48f481?cid=e06dfc02de41469aa43420d28fa45e4c,TRUE,3,track,spotify:track:5gmwMJyTZ69TKCLKTqB8wQ,single,https://api.spotify.com/v1/albums/06JzWuEm2giFsrl2rRBWae,06JzWuEm2giFsrl2rRBWae,The Image of Life,9/2/22,day,4,album,spotify:album:06JzWuEm2giFsrl2rRBWae,https://open.spotify.com/album/06JzWuEm2giFsrl2rRBWae,FRR642201227,https://open.spotify.com/track/5gmwMJyTZ69TKCLKTqB8wQ,NA,G,minor,G minor
471N195f5jAVs086lzYglw,Study Music 2022,https://i.scdn.co/image/ab67706c0000bebba957aa6e58da8418fcdc03b7,Naeleck,11124443444,0.336,0.447,5,-11.923,0,0.0374,0.717,0.906,0.141,0.319,75.01,0NDUuWBh1ykEGtIBtD9tAm,https://api.spotify.com/v1/audio-analysis/0NDUuWBh1ykEGtIBtD9tAm,4,2022-09-30T21:14:01Z,FALSE,NA,https://api.spotify.com/v1/users/11124443444,11124443444,user,spotify:user:11124443444,https://open.spotify.com/user/11124443444,1,118400,FALSE,FALSE,https://api.spotify.com/v1/tracks/0NDUuWBh1ykEGtIBtD9tAm,FALSE,lofi rain,61,https://p.scdn.co/mp3-preview/ae3757f6434a6edc2cdb45e01b22fb3fc15617ab?cid=e06dfc02de41469aa43420d28fa45e4c,TRUE,2,track,spotify:track:0NDUuWBh1ykEGtIBtD9tAm,single,https://api.spotify.com/v1/albums/260iH4R6MRNcDQ79106Icv,260iH4R6MRNcDQ79106Icv,lofi study 2021,1/1/21,day,5,album,spotify:album:260iH4R6MRNcDQ79106Icv,https://open.spotify.com/album/260iH4R6MRNcDQ79106Icv,FRR642001598,https://open.spotify.com/track/0NDUuWBh1ykEGtIBtD9tAm,NA,F,minor,F minor
